youdescribe_link,audio_clip_file_path,audio_clip_file_name,audio_clip_duration,audio_clip_start_time,audio_clip_end_time,audio_clip_playback_type,db_transcript,oa_transcript_sentence,bleu_score,cosine_similarity
https://youdescribe.org/video/si9CFme1O6c?ad=5d2e213a1ee4e30a2d7fac50,/current/si9CFme1O6c,si9CFme1O6c_5d30c9a01ee4e30a2d7fac92.wav,7.523,13.71182588555908,13.71182588555908,extended, Squid word looks for sponge Bob. Two eyes appear. Sponge Bob is covered in green slime., Squidward looks for Spongebob. Two eyes appear. Spongebob is covered in green slime.,0.838,0.41100000000000003
https://youdescribe.org/video/si9CFme1O6c?ad=5d2e213a1ee4e30a2d7fac50,/current/si9CFme1O6c,si9CFme1O6c_5d30cb5d340657085310bb0d.wav,5.016,63.555146967575084,63.555146967575084,extended, Squid word dives for the safe. But missus it's as a., Squidward dives for the safe but misses.,0.573,0.433
https://youdescribe.org/video/si9CFme1O6c?ad=5d2e213a1ee4e30a2d7fac50,/current/si9CFme1O6c,si9CFme1O6c_5d30cbde340657085310bb0e.wav,4.365,87.80445406294253,87.80445406294253,extended, Squid ward and sponge Bob chased the safe in a boat., Squidward and SpongeBob chase the safe in a boat.,0.8029999999999999,0.392
https://youdescribe.org/video/si9CFme1O6c?ad=5d2e213a1ee4e30a2d7fac50,/current/si9CFme1O6c,si9CFme1O6c_5d30cccb1ee4e30a2d7fac9c.wav,7.152,139.82309394087218,139.82309394087218,extended," The snake chasers sponge Bob and squid word, his big pointy teeth. Glaring. Yeah."," The snake chases SpongeBob and Squidward, his big pointy teeth glaring.",0.69,0.48100000000000004
https://youdescribe.org/video/si9CFme1O6c?ad=5d2e213a1ee4e30a2d7fac50,/current/si9CFme1O6c,si9CFme1O6c_5d30cd31340657085310bb12.wav,7.8020000000000005,157.52771498664856,157.52771498664856,extended, Squid word talks to sponge Bob and sponge Bob crosses off tasks his of his to do list., Squidward talks to Spongebob and Spongebob crosses off tasks of his to-do list.,0.723,0.49
https://youdescribe.org/video/si9CFme1O6c?ad=5d2e213a1ee4e30a2d7fac50,/current/si9CFme1O6c,si9CFme1O6c_5d30cdf71ee4e30a2d7fac9e.wav,4.458,194.81202404196168,194.81202404196168,extended, Sponge Bob. And squid ward lands back in the sewer. Uh., Spongebob and Squidward land back in the sewer.,0.639,0.368
https://youdescribe.org/video/WvxTwlzEAYk?ad=5b719fd25673f74614a1e3c6,/current/WvxTwlzEAYk,WvxTwlzEAYk_5b71a5147c83643ee058a9a9.wav,10.774000000000001,22.495198000000002,22.495198000000002,extended, Title says dramas sighted., Title says drama cited.,0.718,0.336
https://youdescribe.org/video/25lxyul1lb0?ad=58e7cf3246e13dfd851a2497,/legacy,14503982870551.wav,2.046,2.0,4.05,inline, The c g brose., The CG Bros.,0.35100000000000003,0.261
https://youdescribe.org/video/25lxyul1lb0?ad=58e7cf3246e13dfd851a2497,/legacy,14503988187651.wav,2.813,7.016,9.826,inline, And sunny side up production., and StudySide at Production.,0.446,0.29100000000000004
https://youdescribe.org/video/25lxyul1lb0?ad=58e7cf3246e13dfd851a2497,/legacy,14504063893821.wav,1.79,313.895,315.685,inline, Be end., The end.,0.61,0.336
https://youdescribe.org/video/CN8899eqays?ad=58e7cf3346e13dfd851a24b6,/legacy,14464154535741.wav,1.534,1.995,1.995,extended, Yes., Meow.,0.054000000000000006,0.0
https://youdescribe.org/video/yVZNdb43tx4?ad=61cb75bcf5a44c090b47094d,/current/yVZNdb43tx4,yVZNdb43tx4_61cb7929ddd6a209053b48a3.wav,1.109,4.964768,4.964768,extended,I'm always singing, Elmo is singing.,0.486,0.261
https://youdescribe.org/video/ahSKGi_21xg?ad=5bce8307e16e6108007b151e,/current/ahSKGi_21xg,ahSKGi_21xg_5bce8705e16e6108007b1524.wav,5.461,4.5,4.5,extended," Jimmy kimmel, live mean tweet, smew, zika dish. And number four.", Jimmy Kimmel Live Mean Tweets Music Edition number 4,0.37200000000000005,0.368
https://youdescribe.org/video/egBzKd6Nr8Q?ad=6177f64df1539c07e70d9464,/current/egBzKd6Nr8Q,egBzKd6Nr8Q_6177f7a0f1539c07e70d9468.wav,11.947000000000001,12.51478,12.51478,extended,Sarah is sitting in front of a bookshelf and on the bookshelf is a screened on the screen are the words we are 15% of the world's populationSarah is sitting in front of a bookshelf and on the bookshelf is a screened on the screen are the words we are 15% of the world's population," Sarah is sitting in front of a bookshelf and on the bookshelf is a screen. On the screen are the words, We are 15% of the world's population.",0.35100000000000003,0.96
https://youdescribe.org/video/egBzKd6Nr8Q?ad=6177f64df1539c07e70d9464,/current/egBzKd6Nr8Q,egBzKd6Nr8Q_6177fac9f1539c07e70d946e.wav,5.973,93.149286,93.149286,extended,we now see Sarah in front of the bookshelf and screenwe now see Sarah in front of the bookshelf and screen, We now see Sarah in front of the bookshelf and screen.,0.375,0.9540000000000001
https://youdescribe.org/video/MFPKos3BLD4?ad=6359883c934e8a1ea9f839e7,/current/MFPKos3BLD4,MFPKos3BLD4_6359883e934e8a1ea9f839e9.wav,7.765,1.9857759999999998,1.9857759999999998,extended,at the beginning of this commercial you see someone at their work desk reaching for their phone to text their friendat the beginning of this commercial you see someone at their work desk reaching for their phone to text their friend, At the beginning of this commercial you see someone at their work desk reaching for their phone to text their friend.,0.37200000000000005,0.983
https://youdescribe.org/video/DdF-nuIP_H4?ad=623e5ceff3906e06f44251b5,/current/DdF-nuIP_H4,DdF-nuIP_H4_623e62464239fd06fa45a044.wav,6.4,26.25373798855591,32.65373798855591,inline,show me aggressively grab Show Goes arm but she'll go only smiles at him," Shouya aggressively grabs Shouko's arm, but Shouko only smiles at him.",0.65,0.312
https://youdescribe.org/video/DdF-nuIP_H4?ad=623e5ceff3906e06f44251b5,/current/DdF-nuIP_H4,DdF-nuIP_H4_623e63a1f3906e06f44251c6.wav,19.712,37.60385295422362,57.315852954223615,inline,aggressively flower show goes on but show only smiles I had show Yash of shoko shoulder demanding that she say what's on her mind she'll call ends up biting show ideas arm and show you a steps back before he grabbed shoko again but this time she'll go hits him across the face," Shoya aggressively grabs Shoko's arm but Shoko only smiles at him. Shoya shoves Shoko's shoulder, demanding that she say what's on her mind. Shoko ends up biting Shoya's arm and Shoya steps back before he grabs Shoko again, but this time Shoko hits him across the face.",0.6779999999999999,0.41100000000000003
https://youdescribe.org/video/KLd5Q9IL_cU?ad=58e7cf2e46e13dfd851a2230,/legacy,14127027028991.wav,3.58,34.704,34.704,extended, L f p 1211 on is the gram., LFP 1211 on Instagram.,0.45799999999999996,0.29100000000000004
https://youdescribe.org/video/5mmVGRkF_0U?ad=603844d4aad36831fd7e685e,/current/5mmVGRkF_0U,5mmVGRkF_0U_60384675aad36831fd7e6861.wav,3.344,262.983533,262.983533,extended,Daniel livas wraps box and silver metallic paper, Daniel Levo's Wrapped Box in Silver Metallic Paper,0.45899999999999996,0.45799999999999996
https://youdescribe.org/video/b2xn0jDmiTw?ad=5b21b25fa08cad73916be0de,/current/b2xn0jDmiTw,b2xn0jDmiTw_5b21b5b1a08cad73916be0ec.wav,6.912000000000001,114.05137318501282,120.96337318501284,inline, Oh I've raised his head above snowman body fold of excitement.," Olaf raises head above snowman body, full of excitement.",0.696,0.436
https://youdescribe.org/video/VPxZCnHY6_A?ad=609343f43b2e2707ed898e87,/current/VPxZCnHY6_A,VPxZCnHY6_A_609345da3b2e2707ed898e8d.wav,2.645,11.264671093460082,13.910004426793414,inline,and then likely band of Heroes, an unlikely band of heroes.,0.6579999999999999,0.381
https://youdescribe.org/video/7qEj2INQ3rk?ad=6036c8a3aad36831fd7e66f8,/current/7qEj2INQ3rk,7qEj2INQ3rk_6036c8a3aad36831fd7e66f7.wav,2.972,1.943718,1.943718,extended,thanks do in Pattaya stuck at home science," Texto en pantalla, Stuck at Home Science.",0.389,0.368
https://youdescribe.org/video/7qEj2INQ3rk?ad=6036c8a3aad36831fd7e66f8,/current/7qEj2INQ3rk,7qEj2INQ3rk_6036c8dcaad36831fd7e66fa.wav,9.474,32.046988,32.046988,extended,una pelota de baseball delivery, Mariela deja caer una pelota de beisbol y la cámara cambia a Buster atrapando una pelota de beisbol que cae sobre él mientras está al aire libre.,0.126,0.311
https://youdescribe.org/video/7qEj2INQ3rk?ad=6036c8a3aad36831fd7e66f8,/current/7qEj2INQ3rk,7qEj2INQ3rk_6036c93c80c96d31ff118fc8.wav,3.2510000000000003,208.309029,208.309029,extended,he has a video, Imágenes de video de una astronauta en la luna.,0.133,0.099
https://youdescribe.org/video/7qEj2INQ3rk?ad=6036c8a3aad36831fd7e66f8,/current/7qEj2INQ3rk,7qEj2INQ3rk_6036c95780c96d31ff118fc9.wav,3.9939999999999998,256.317672,256.317672,extended,my camera Garrett riesman is we go Buster, La cámara regresa a Garrett Reisman y su hijo Buster.,0.428,0.14400000000000002
https://youdescribe.org/video/7qEj2INQ3rk?ad=6036c8a3aad36831fd7e66f8,/current/7qEj2INQ3rk,7qEj2INQ3rk_6036c9a780c96d31ff118fca.wav,8.359,268.81055,268.81055,extended,next time Fantasia where an event event Hands-On Science Camp California Science Center Punta org slash camp, Texto en pantalla. Verano 2020 virtual Hands-on Science Camp. California Science Center org slash camp.,0.612,0.474
https://youdescribe.org/video/7qEj2INQ3rk?ad=6036c8a3aad36831fd7e66f8,/current/7qEj2INQ3rk,7qEj2INQ3rk_6036c9cbaad36831fd7e66fc.wav,3.529,296.137398,296.137398,extended,like a lion in California Science Center, La camera regresa a Mariela en el California Science Center.,0.461,0.261
https://youdescribe.org/video/7qEj2INQ3rk?ad=6036c8a3aad36831fd7e66f8,/current/7qEj2INQ3rk,7qEj2INQ3rk_6036ca22aad36831fd7e66fd.wav,5.294,303.744097,303.744097,extended,he might have a personal California science center Salud and otra vez de una video llamada, Imágenes del personal del California Science Center saludando a través de una videollamada.,0.611,0.264
https://youdescribe.org/video/7qEj2INQ3rk?ad=6036c8a3aad36831fd7e66f8,/current/7qEj2INQ3rk,7qEj2INQ3rk_6036ca3080c96d31ff118fcb.wav,2.8789999999999996,305.258285,305.258285,extended,logo typical California Science Center, Logotipo del California Science Center,0.747,0.43200000000000005
https://youdescribe.org/video/7qEj2INQ3rk?ad=6036c8a3aad36831fd7e66f8,/current/7qEj2INQ3rk,7qEj2INQ3rk_6036ca4380c96d31ff118fcc.wav,7.895,314.066773,314.066773,extended,next time pantalla by the descargar distractibility must visit industrial city where California Science Center punto org slash stuck at home," Texto en pantalla. Para descargar esta actividad y más, visita nuestro sitio web californiasciencecenter.org slash Duck at Home.",0.47200000000000003,0.184
https://youdescribe.org/video/7qEj2INQ3rk?ad=6036c8a3aad36831fd7e66f8,/current/7qEj2INQ3rk,7qEj2INQ3rk_6036ca5680c96d31ff118fcd.wav,5.294,316.610326,316.610326,extended,next time pantalla Musa hashtag stuck at home science and as with a socialist, Texto en pantalla. Usa hashtag Stuck at Home Science en las redes sociales.,0.54,0.276
https://youdescribe.org/video/nS5zt6ha6vE?ad=617427e53b2e2707ed89df8c,/current/nS5zt6ha6vE,nS5zt6ha6vE_61742b633b2e2707ed89dfb5.wav,2.6010000000000004,92.82181400000002,92.82181400000002,extended,swish out of sudden develop real, Square shadow of setting above rail,0.171,0.092
https://youdescribe.org/video/JpkNVTNN4wM?ad=60efc724f1539c07e70d638b,/current/JpkNVTNN4wM,JpkNVTNN4wM_60efc7ab3b2e2707ed89b09b.wav,2.3040000000000003,16.274644,16.274644,extended,the wall over you a show, The Wawa Wee Wish Show.,0.095,0.252
https://youdescribe.org/video/tBohpUoYWWM?ad=5eeccb638b60190d32ef4112,/current/tBohpUoYWWM,tBohpUoYWWM_5eecee138b60190d32ef4146.wav,1.115,171.14006799999999,171.14006799999999,extended,Kathy, Cathy.,0.41100000000000003,0.0
https://youdescribe.org/video/tBohpUoYWWM?ad=5eeccb638b60190d32ef4112,/current/tBohpUoYWWM,tBohpUoYWWM_5eecee288b60190d32ef4147.wav,1.579,176.143426,176.143426,extended,Nita, Later.,0.039,0.0
https://youdescribe.org/video/tBohpUoYWWM?ad=5eeccb638b60190d32ef4112,/current/tBohpUoYWWM,tBohpUoYWWM_5eecef569b6f6f0d30a410e3.wav,1.115,217.01992,217.01992,extended,Nita, Neither.,0.055999999999999994,0.0
https://youdescribe.org/video/rnHUEeK-4XY?ad=58e7cf3046e13dfd851a23d4,/legacy,14301599841991.wav,3.069,1.9280000000000002,1.9280000000000002,extended, Vinny as a flow yoga., Vinyasa Flow Yoga,0.315,0.41100000000000003
https://youdescribe.org/video/rnHUEeK-4XY?ad=58e7cf3046e13dfd851a23d4,/legacy,14301622482451.wav,7.417000000000001,431.939,431.939,extended," Final credits. Jeez! Ana nina book, us sanger yoga, zag rib.", Final credits.,0.047,0.318
https://youdescribe.org/video/vB7wqEUPAVs?ad=61993a75f1539c07e70d9ef4,/current/vB7wqEUPAVs,vB7wqEUPAVs_61993cdd3b2e2707ed89ed20.wav,1.109,154.045968,154.045968,extended,ink Heights, and kites.,0.031,0.0
https://youdescribe.org/video/NQCwHluBqFc?ad=5bea34463f8c5f6c43f180f9,/current/NQCwHluBqFc,NQCwHluBqFc_5bea3a4a3f8c5f6c43f18102.wav,2.7310000000000003,1.9246720190734865,4.655338685740153,inline, Simon sisters starred in fed. Oh., Simon's sister's dog been fed up.,0.473,0.20199999999999999
https://youdescribe.org/video/NQCwHluBqFc?ad=5bea34463f8c5f6c43f180f9,/current/NQCwHluBqFc,NQCwHluBqFc_5bea3b565c23506c80c66493.wav,6.059,103.57860889318847,109.63727555985514,inline, Give animals a voice dot org dot u k a film by Simon Tokyo sound by shooting.," Giveanimalsavoice.org.uk A film by Simon Tofield, sound by Shruti",0.514,0.395
https://youdescribe.org/video/QAEkuVgt6Aw?ad=58e7cf2a46e13dfd851a2098,/legacy,QAEkuVgt6Aw-36-1-0-74-0.wav,3.069,74.0,74.0,extended, To star ships float near a gas cloud., Two starships float near a gas cloud.,0.894,0.45
https://youdescribe.org/video/QAEkuVgt6Aw?ad=58e7cf2a46e13dfd851a2098,/legacy,QAEkuVgt6Aw-36-1-0-102-0.wav,2.813,102.0,102.0,extended, Spark in a space suit before the fire., Spock in a spacesuit before the fire.,0.836,0.45
https://youdescribe.org/video/PXwStduNw14?ad=6104faa8f1539c07e70d6bb3,/current/PXwStduNw14,PXwStduNw14_6104fb8bf1539c07e70d6bb7.wav,5.035,7.074808999999999,7.074808999999999,extended,exercise tedx Sydney 2018 humankind, Excess TEDxSydney 2018 Humankind,0.5429999999999999,0.29100000000000004
https://youdescribe.org/video/PXwStduNw14?ad=6104faa8f1539c07e70d6bb3,/current/PXwStduNw14,PXwStduNw14_6104fc3df1539c07e70d6bb9.wav,2.219,27.688726000000003,27.688726000000003,extended,XS Eddie whoo," Texas, Eddie Wu",0.37200000000000005,0.20199999999999999
https://youdescribe.org/video/Uyq66PLCvvY?ad=61d53f51f5a44c090b470da1,/current/Uyq66PLCvvY,Uyq66PLCvvY_61d53fb4f5a44c090b470da4.wav,2.229,65.53814399999999,65.53814399999999,extended,Chandler walks into Monica's apart, Chan their walks into Monica's apartment.,0.695,0.381
https://youdescribe.org/video/1_r0mhnxGN0?ad=62acee6173ff460a05c7b154,/current/1_r0mhnxGN0,1_r0mhnxGN0_62acf19573ff460a05c7b162.wav,9.009,72.84161816403198,72.84161816403198,extended,the goalie in the soccer match kicks the ball to save it but instead makes it into the trash can at the half linethe goalie in the soccer match kicks the ball to save it but instead makes it into the trash can at the half line," The goalie in the soccer match kicks the ball to save it, but instead makes it into the trash can at the half line.",0.37,0.99
https://youdescribe.org/video/38GDdma-QMg?ad=58e7cf3046e13dfd851a2304,/legacy,14298102880621.wav,7.672999999999999,159.993,167.66299999999995,inline," The pure connection network, k BC n u m t dot e d u slash o s s slash k BC n."," The Peer Connection Network, kbcnumt.edu slash oss slash kbcn.",0.47200000000000003,0.392
https://youdescribe.org/video/ykPZdg6bib8?ad=5f22277994463b5a91bcda9e,/current/ykPZdg6bib8,ykPZdg6bib8_5f24568e244b0e149217e176.wav,1.95,314.753783,316.7042591904762,inline,and and eats his pancakes, Andan eats his pancakes.,0.767,0.40700000000000003
https://youdescribe.org/video/vc6aHpPGPYU?ad=6427917824926a00238a6d11,/current/vc6aHpPGPYU,vc6aHpPGPYU_642792e124926a00238a6d16.wav,3.157,9.702935,12.860268333333336,inline,letters create somebody, Letters create the sound of a body.,0.486,0.319
https://youdescribe.org/video/vc6aHpPGPYU?ad=6427917824926a00238a6d11,/current/vc6aHpPGPYU,vc6aHpPGPYU_6427930324926a00238a6d17.wav,2.645,12.792641999999999,15.437975333333334,inline,Asdfmovie 14, ASDFmovie14,0.38799999999999996,0.0
https://youdescribe.org/video/vc6aHpPGPYU?ad=6427917824926a00238a6d11,/current/vc6aHpPGPYU,vc6aHpPGPYU_6427933224926a00238a6d19.wav,2.3890000000000002,27.843962,30.23329533333333,inline,he also loved Warren, He also wore all of Worms.,0.275,0.261
https://youdescribe.org/video/vc6aHpPGPYU?ad=6427917824926a00238a6d11,/current/vc6aHpPGPYU,vc6aHpPGPYU_64279344a132fe001d649c62.wav,6.656000000000001,33.593338,40.249338,inline,the baby hops onto paper and thank real taste his neck to be, The baby hops on into the paper now. I think Will takes his neck to be cracked.,0.534,0.42700000000000005
https://youdescribe.org/video/vc6aHpPGPYU?ad=6427917824926a00238a6d11,/current/vc6aHpPGPYU,vc6aHpPGPYU_6427935024926a00238a6d1a.wav,2.987,40.665602,43.65226866666666,inline,now the walk we wearing socks those, Now the walkway wearing socks falls down.,0.591,0.40299999999999997
https://youdescribe.org/video/vc6aHpPGPYU?ad=6427917824926a00238a6d11,/current/vc6aHpPGPYU,vc6aHpPGPYU_642793cda132fe001d649c69.wav,2.987,72.77816899999999,75.76483566666667,inline,he held out the box then grandson an artery," He holds onto the box, then grabs on to the other baby.",0.371,0.294
https://youdescribe.org/video/vc6aHpPGPYU?ad=6427917824926a00238a6d11,/current/vc6aHpPGPYU,vc6aHpPGPYU_642793e424926a00238a6d1c.wav,3.2430000000000003,81.840626,85.08329266666667,inline,he fell down dead I'll find another man, He fells down dead.,0.272,0.375
https://youdescribe.org/video/vc6aHpPGPYU?ad=6427917824926a00238a6d11,/current/vc6aHpPGPYU,vc6aHpPGPYU_642794f724926a00238a6d24.wav,1.963,132.913185,134.87585166666668,inline,wine and waves the hand end," One man waves the hand, then dies.",0.495,0.304
https://youdescribe.org/video/vc6aHpPGPYU?ad=6427917824926a00238a6d11,/current/vc6aHpPGPYU,vc6aHpPGPYU_64279a4fa132fe001d649c6e.wav,2.3040000000000003,162.166862,164.470862,inline,still wears glasses hat in this game, Someone wears glasses hat in the skateboard,0.565,0.40299999999999997
https://youdescribe.org/video/vc6aHpPGPYU?ad=6427917824926a00238a6d11,/current/vc6aHpPGPYU,vc6aHpPGPYU_64279adaa132fe001d649c71.wav,9.045,173.101069,182.14640233333333,inline,all right IP time skull this video has been described by you described with a nearby golf is variety revision ski, RIP TomSka. This video has been described by you. Described with funding by TomSka. Described by a German Reagency.,0.498,0.41600000000000004
https://youdescribe.org/video/OLCmTwdvbBM?ad=62b4a7dbb3cd2509ff226fb7,/current/OLCmTwdvbBM,OLCmTwdvbBM_62b4a7e0b3cd2509ff226fba.wav,1.765,103.00972715068056,103.00972715068056,extended,Maggie punches his, Maggie punches this lady.,0.606,0.41100000000000003
